580.7216095,447.0548164,580.7573921,440.1080313,580.603972,440.6978447,579.12357,443.2932249,586.005516,444.4675649,591.0603079,463.471135,588.1121522,460.9116137,604.0555862,492.690113,583.6105603,489.4887553,596.3555368,487.5655119,589.3858811,486.0245293,596.2200551,500.712023,591.0147816,501.0063123,595.7262579,529.2358484,593.2732636,529.3845436,596.7054185,558.7588868,583.5731934,558.9626435,Cerebral palsy Gait 
568.7677525,422.7079725,570.1988442,427.1614871,569.0601796,425.1268915,571.1433767,428.4525454,569.2569581,421.6784107,587.3296183,442.8248071,554.6530564,442.2473382,594.8735161,477.1146424,553.9277301,468.0413028,583.1174507,476.5654666,550.9761935,486.1709453,578.3352251,496.1290189,563.0683765,498.7268291,581.7595829,548.7174237,578.8972784,549.0038037,582.7677672,584.6949574,575.6440772,585.7960512,Cerebral palsy Gait 
555.2461137,430.830657,556.7306351,430.9802535,559.8137518,428.2045448,571.672125,428.9063793,564.5749086,422.0578226,578.9451851,448.0078716,550.0425701,444.0096214,588.2891137,484.6795966,541.9316871,472.3751847,576.3660008,493.4362172,557.3168393,490.2476427,570.5345205,504.4283691,559.5501946,508.8455134,563.2313656,555.5345237,568.1535997,559.0487032,563.445414,589.7563032,554.8314155,590.2000043,Cerebral palsy Gait 
552.7599157,422.5341994,557.2285839,416.7067651,552.9388188,411.4109836,573.1550065,414.8667861,557.0920545,407.6554879,575.9690886,439.8113676,539.4539617,425.6047751,589.7277088,474.3731132,528.5120284,465.3513992,579.3737822,500.9802119,543.5690558,487.630752,569.6624983,501.5899237,551.1022168,502.4947526,570.0698311,554.9888787,549.7346837,556.4118665,558.9831643,594.3181171,539.6437312,594.846072,Cerebral palsy Gait 
605.0320379,427.6164308,606.5693959,437.468308,605.6060599,435.0671691,613.9332566,436.7631024,612.7538949,433.162075,620.8020631,449.9570983,604.9615716,447.6659199,621.2663554,474.1977657,594.5728888,472.8108573,610.8343609,493.5088247,594.0452826,488.9641562,619.0004178,497.0025102,609.8961714,497.9133466,609.3028342,526.0482087,599.7406628,527.2560138,612.6503628,560.5319719,601.2993323,561.5558121,Cerebral palsy Gait 
604.0593865,428.5306699,604.9339291,434.1692807,604.7431615,432.2278561,607.8601356,431.751664,608.7594425,427.266125,612.8666724,451.5466467,604.982147,449.14091,615.0984753,478.6641607,592.7286053,478.623405,604.0146265,493.3328916,591.7704345,490.3247726,609.3915551,496.2565232,605.5131545,497.0050573,604.1198838,528.5621229,599.8502807,529.4824278,601.4934796,563.195449,595.0286961,563.663309,Cerebral palsy Gait 
593.3313651,427.1613918,594.2245167,422.3599796,595.6842288,420.0370506,591.2571391,419.5438903,596.9089926,415.4850624,603.5826748,451.5636615,596.0882495,450.6693714,609.3371695,474.7072618,586.6718797,475.4306832,592.0368971,490.4848891,580.8185465,488.5696304,595.8428295,492.5616578,592.35949,493.4694885,601.7097923,521.8003104,594.8225069,522.3283683,600.2276632,567.5117255,584.6531683,569.0039378,Cerebral palsy Gait 
578.9269861,429.3015305,581.9513426,431.4965839,581.5556177,430.7766079,580.1881898,430.9401549,580.7035653,430.9289341,598.4762537,451.085238,586.5074522,449.4817222,604.3521804,478.260715,574.1997279,477.9207982,591.4034643,478.2807882,572.6227244,492.1950846,595.0770321,495.3837822,588.7335752,496.9449273,594.5076457,529.5981637,593.20977,530.2449209,594.3427269,576.2288193,582.3876942,577.2611188,Cerebral palsy Gait 
573.5055823,424.9181081,573.7863737,419.6740787,572.7602405,427.0356583,581.8419917,419.8883296,575.1461861,419.6829251,594.6560992,447.1680892,579.4325047,447.2263283,601.2367284,474.1022898,572.5672618,474.809298,583.374918,489.8542008,569.9550941,487.4243568,581.5274149,496.6924936,584.0515852,494.4794238,594.9829663,530.93977,589.6330627,531.4589741,594.011856,576.0908804,582.0920093,577.0238943,Cerebral palsy Gait 
569.3039873,422.2284729,573.7302142,424.6005275,573.0981423,423.0408595,567.9070602,421.5213754,571.078613,420.7860414,587.7035339,446.1645236,569.7898517,442.8413742,597.8508102,473.6263092,566.1529325,462.5811955,582.0900657,489.6684505,566.753387,473.0888237,589.3760083,494.7087311,573.6820535,496.846146,591.3681889,536.9126907,580.2153782,537.6877115,590.6395805,580.4866016,578.5795113,581.4712644,Cerebral palsy Gait 
573.0811047,425.7459262,573.9886435,418.2759684,570.4841422,418.2081216,572.3646307,416.3380022,567.4611833,418.0682511,589.0165524,450.9869152,577.4210654,449.8412188,593.9986157,475.3020086,567.092742,474.7358349,573.1940291,491.6268373,556.5132296,473.781379,574.076083,492.8457269,574.8742212,495.0138718,586.934886,537.1744255,581.8938034,537.6169781,585.2851857,570.8828699,575.6646367,571.6003404,Cerebral palsy Gait 
568.6970033,431.2111092,574.8259651,422.8325704,572.6933764,422.5744608,571.4819018,417.3402843,582.6745605,406.7321443,588.413653,449.5937135,574.5387593,447.4123327,589.6283477,470.5755485,562.104974,457.0354226,570.0948595,490.267023,554.4631847,473.2777851,574.670121,490.3713015,572.1420476,495.5624094,584.377628,540.8192242,579.2938173,540.9686817,580.7575569,579.0179584,573.1005802,579.8094797,Cerebral palsy Gait 
563.7458596,427.1174874,563.2140957,426.5067929,562.1780639,422.7575965,576.0561966,425.5580397,565.605473,425.1119305,580.8327829,448.9094864,566.6097662,448.492121,588.4404949,480.1425774,554.1054381,468.3494032,580.1193881,483.1715616,550.0726987,486.0477689,575.3399172,500.1875331,564.2554103,501.4525426,576.560663,552.0341418,572.0704089,551.9348006,576.8529729,583.4810142,570.1240867,584.1407926,Cerebral palsy Gait 
557.5711352,427.5287511,556.819105,427.9339081,556.3039796,422.7522124,565.4466907,427.2524464,564.8923363,418.065023,583.5785418,445.164599,553.1993902,440.6985733,588.6535845,476.5678519,549.1909347,467.9067235,576.8967562,477.0258797,543.7876852,489.4130488,576.2497966,495.2160245,560.9993841,498.9640754,578.2532968,548.0462815,574.564689,547.847075,578.4791695,582.8191552,573.368237,583.5793766,Cerebral palsy Gait 
571.2680778,424.5974107,573.8118726,426.6207159,573.7457232,424.633902,572.434568,427.7477011,572.924383,426.4321823,585.5908079,446.7586669,556.9119583,444.5304127,592.7536292,478.7269629,559.3278497,469.3251992,581.438002,479.7805962,555.0101916,486.1716819,577.9208823,498.4634763,570.0784809,499.9297709,580.0448331,550.5508553,579.0795227,550.8294053,582.1723891,581.8595564,574.5934636,582.740712,Cerebral palsy Gait 
568.4504182,424.1348872,561.8015465,420.5665275,567.058625,415.9031495,576.1075318,422.9633166,569.4105767,417.2538574,582.2151619,446.4639051,556.6899628,439.9404721,588.7827465,476.3431048,551.6658841,466.1748696,578.0764028,479.042169,544.8777374,485.5404338,577.5861966,496.5912128,566.9585016,498.0492427,579.8673971,549.855588,575.3629126,549.321142,582.5801488,579.4359234,571.1457153,580.522409,Cerebral palsy Gait 
557.5790485,422.9839576,561.2994842,418.3111455,554.9830151,414.6545642,576.8347064,417.1392871,560.1338437,412.362131,576.7278112,440.9568854,546.5856519,436.1895226,592.4722402,474.7935697,532.5135307,464.659501,582.925137,488.4720045,529.7436644,489.3842564,567.1588616,500.6007324,556.568186,501.9223659,574.2661751,551.580693,556.2109476,547.8803324,574.8136405,592.2604958,552.3047715,589.9144259,Cerebral palsy Gait 
605.0320379,427.6164308,606.5693959,437.468308,605.6060599,435.0671691,613.9332566,436.7631024,612.7538949,433.162075,620.8020631,449.9570983,604.9615716,447.6659199,621.2663554,474.1977657,594.5728888,472.8108573,610.8343609,493.5088247,594.0452826,488.9641562,619.0004178,497.0025102,609.8961714,497.9133466,609.3028342,526.0482087,599.7406628,527.2560138,612.6503628,560.5319719,601.2993323,561.5558121,Cerebral palsy Gait 
604.1046826,429.1085141,605.5165379,434.5100929,605.4955034,432.4901427,608.3982762,431.9577276,609.0988511,427.4286237,612.9251993,451.9135554,605.3473711,449.4737334,614.9363954,478.8423273,593.135083,478.9212797,604.0898923,493.5600805,592.1640386,490.6079702,609.5738858,496.3776667,605.7809116,497.1477569,604.3182635,528.151048,600.0564054,529.0437912,601.6819345,562.8141729,595.2337349,563.2571216,Cerebral palsy Gait 
599.7098683,427.612764,599.3265725,430.5914532,599.4864513,427.862597,600.3529056,428.1531976,604.6572199,422.6148571,610.615523,450.0476904,602.0905312,446.8999818,610.6698908,475.3309599,589.3521145,476.1997183,597.8077999,491.2133819,587.8159005,488.929942,607.5457027,492.6493414,599.3740056,494.9882737,602.7991494,525.782175,599.1540322,526.7616524,599.9541576,566.0361775,592.9385218,566.911942,Cerebral palsy Gait 
585.4169514,430.2169767,590.8093394,431.3618591,590.3644193,429.1459107,588.5490002,429.1362226,591.8473282,426.555315,602.4593812,454.1116076,594.4450277,452.6482125,608.9395169,482.6364505,579.9073587,481.6642135,595.674976,478.9545985,585.9450853,478.8880124,599.6905059,497.5387748,596.203795,498.2277785,596.3906913,531.7351076,593.158337,531.8981726,594.434731,573.5178941,579.1270324,574.5351233,Cerebral palsy Gait 
577.0443674,424.3008026,578.31542,418.1080538,580.1469378,427.164864,586.244166,418.3799849,577.5225467,428.2102187,597.0633294,447.5456439,577.7087477,446.3302187,605.1227169,475.0659048,570.0654476,476.1167289,587.9246033,491.7505636,570.3507118,489.0327634,593.8281922,495.5189894,584.3470657,496.8452526,594.2855421,537.9981013,588.5458992,538.3261621,594.848186,577.2507477,580.730972,578.4279395,Cerebral palsy Gait 
568.0988378,417.2107769,572.6993759,422.9400591,571.187144,421.7619868,568.034777,420.731492,571.2163216,420.0452418,588.4025275,444.8635747,567.8195334,442.2384779,598.1109726,473.4841168,565.5660494,463.1134795,582.6175712,488.4105205,564.7538177,470.7509962,589.8551922,495.876744,576.2092236,497.0411854,592.2825119,537.0028341,583.4001449,537.5482608,593.0305498,580.4766355,580.5872977,581.4462211,Cerebral palsy Gait 
572.5752823,426.723708,572.8991105,420.7583011,568.7651121,420.2441585,573.1607916,427.1211641,570.1757614,427.8320555,587.9586111,449.6960177,565.1391278,441.7056955,600.6144192,478.4977887,569.9317393,478.2067156,591.5064882,476.2312217,568.2237871,493.0555744,585.8126565,496.0915666,563.9262894,488.1361297,589.7985632,541.0867291,582.3415544,541.1117734,584.7410813,572.2908629,575.2991813,572.7340816,Cerebral palsy Gait 
